band,time_s,relative_frequency_hz,linear_trend_hz,phase_fit_rms_rad
2 m,147.749998,-0.18152934665068976,-0.3322808230774035,0.3409761101509301
2 m,147.999998,-0.13510079190772473,-0.3309511135634269,0.24809435703334684
2 m,148.249998,-0.12359995474721064,-0.3296214040494503,0.19891810205484997
2 m,148.499998,-0.1693373899734656,-0.3282916945354737,0.2391803117697558
2 m,148.749998,-0.22738659948881867,-0.3269619850214971,0.18904032579132382
2 m,148.999998,-0.2581559550236001,-0.3256322755075196,0.1470892258953194
2 m,149.249998,-0.2550768335046403,-0.324302565993543,0.1603278307054358
2 m,149.499998,-0.22467291220906027,-0.3229728564795664,0.2722354559472807
2 m,149.749998,-0.16011953421974834,-0.3216431469655898,0.4128043659094869
2 m,149.999998,-0.05888097093076272,-0.3203134374516132,0.47308888707512725
2 m,150.249998,0.03727974642784648,-0.31898372793763663,0.4039780430987008
2 m,150.499998,0.10773107502454504,-0.31765401842366003,0.26828839685453937
2 m,150.749998,0.14433983682769203,-0.31632430890968344,0.14343725422705622
2 m,150.999998,0.13506728040286387,-0.31499459939570684,0.1737187402466906
2 m,151.249998,0.09078218974202201,-0.31366488988173025,0.23959409609675103
2 m,151.499998,0.03476108785873144,-0.31233518036775365,0.24549686244806262
2 m,151.749998,-0.009301481180668425,-0.31100547085377706,0.1754642082303443
2 m,151.999998,-0.017431631823572324,-0.30967576133980046,0.14871932386844847
2 m,152.249998,0.017225094253823237,-0.30834605182582386,0.2829560218113563
2 m,152.499998,0.0978023085738613,-0.3070163423118464,0.4598875129955
2 m,152.749998,0.2029279518717848,-0.3056866327978698,0.506448361413718
2 m,152.999998,0.28978166937925653,-0.3043569232838932,0.4115380128412753
2 m,153.249998,0.33816629297664225,-0.3030272137699166,0.2725991258067858
2 m,153.499998,0.3651643215377689,-0.30169750425594,0.204386657024052
2 m,153.749998,0.39954633855843813,-0.3003677947419634,0.2506762107373458
2 m,153.999998,0.4593168646113721,-0.2990380852279868,0.4323428255269386
2 m,154.249998,0.5930856104181608,-0.2977083757140102,0.8118635941661417
2 m,154.499998,0.8296897459380821,-0.2963786662000336,1.1809784841911226
2 m,154.749998,1.1079600528948488,-0.295048956686057,1.2462354173296388
2 m,154.999998,1.3160960125930359,-0.2937192471720804,0.9365652416487985
2 m,155.249998,1.442582798185346,-0.2923895376581038,0.6144103794340464
2 m,155.499998,1.4299896765904627,-0.29105982814412723,0.6721876006394444
2 m,155.749998,1.2476465714391365,-0.28973011863015063,1.1962177993844938
2 m,155.999998,0.8868593879701585,-0.28840040911617404,1.6992721276848073
2 m,156.249998,0.434470155989251,-0.28707069960219656,1.8676643044293584
2 m,156.499998,0.014381851112315935,-0.28574099008821996,1.7399915631912015
2 m,156.749998,-0.31337009785498093,-0.28441128057424336,1.414443035762559
2 m,156.999998,-0.5591110174801823,-0.28308157106026677,0.7875706438821407
2 m,157.249998,-0.6583280163507172,-0.28175186154629017,0.3679465817049472
2 m,157.499998,-0.6400774234436568,-0.2804221520323136,0.3919761826323078
2 m,157.749998,-0.5318196558471255,-0.279092442518337,0.4601731218511253
2 m,157.999998,-0.3836237518118173,-0.2777627330043604,0.5359173460045451
2 m,158.249998,-0.22308183129932146,-0.2764330234903838,0.6481875327883104
2 m,158.499998,-0.0609877776919685,-0.2751033139764072,0.7125201559824694
2 m,158.749998,0.0852173760223609,-0.2737736044624306,0.648191795007759
2 m,158.999998,0.1822854263051843,-0.272443894948454,0.4485787200141403
2 m,159.249998,0.2226898776304269,-0.2711141854344774,0.2898835113998415
2 m,159.499998,0.20531940124318027,-0.2697844759205008,0.31944930815678774
2 m,159.749998,0.1658037354524753,-0.2684547664065233,0.30623091994893037
2 m,159.999998,0.13383776597437347,-0.26712505689254673,0.22759887137610899
2 m,160.249998,0.12739562720866715,-0.26579534737857013,0.20412632728760977
2 m,160.499998,0.14162504314791757,-0.26446563786459354,0.21463125152115894
2 m,160.749998,0.16532294738254016,-0.26313592835061694,0.16076418760868122
2 m,160.999998,0.1696450418832276,-0.26180621883664035,0.14414900786116114
2 m,161.249998,0.15409330385486975,-0.26047650932266375,0.16995536849897827
2 m,161.499998,0.13700867413202378,-0.25914679980868716,0.14946810136947897
2 m,161.749998,0.12977171347097194,-0.25781709029471056,0.12671691559287435
2 m,161.999998,0.14057540042627092,-0.25648738078073396,0.1603621029113009
2 m,162.249998,0.19076028335606665,-0.25515767126675737,0.2589283247255813
2 m,162.499998,0.256609544055034,-0.2538279617527808,0.28772174924769217
2 m,162.749998,0.30732498757666527,-0.2524982522388042,0.226372921155869
2 m,162.999998,0.3202330694743267,-0.2511685427248276,0.18523828034096396
2 m,163.249998,0.29693234568288585,-0.2498388332108501,0.25377784853849317
2 m,163.499998,0.25408363464730144,-0.2485091236968735,0.3203980109969847
2 m,163.749998,0.22170482105951894,-0.2471794141828969,0.29627669348731356
2 m,163.999998,0.20667090664180243,-0.2458497046689203,0.24548526038973795
2 m,164.249998,0.21374537061892607,-0.24451999515494371,0.25856456388662363
2 m,164.499998,0.23732767204652827,-0.24319028564096712,0.2564407336772174
2 m,164.749998,0.2626075400322847,-0.24186057612699052,0.20343867368192967
2 m,164.999998,0.2743738839045946,-0.24053086661301393,0.1686567474172681
2 m,165.249998,0.2740131889839734,-0.23920115709903733,0.16662531548265805
2 m,165.499998,0.2683826988704521,-0.23787144758506074,0.1538448204669394
2 m,165.749998,0.29250771565233613,-0.23654173807108414,0.24488275386327485
2 m,165.999998,0.34710168994299817,-0.23521202855710754,0.3084448116610857
2 m,166.249998,0.39183560721125676,-0.23388231904313095,0.2645631374974517
2 m,166.499998,0.3975497536860262,-0.23255260952915435,0.25129707780141775
2 m,166.749998,0.37380109949933793,-0.23122290001517776,0.3145553162272362
2 m,166.999998,0.3274599432894849,-0.22989319050120027,0.3591297009326321
2 m,167.249998,0.27046094238331797,-0.22856348098722368,0.3200472577798389
2 m,167.499998,0.24123028077153208,-0.22723377147324708,0.2281225220980022
2 m,167.749998,0.2519237171258526,-0.22590406195927049,0.26148437382679657
2 m,167.999998,0.24564622302150596,-0.2245743524452939,0.28322910893984077
2 m,168.249998,0.20008078460733447,-0.2232446429313173,0.4450421037915784
2 m,168.499998,0.13821402245108327,-0.2219149334173407,0.5324173190632636
2 m,168.749998,0.13694662575514638,-0.2205852239033641,0.5391238920039394
2 m,168.999998,0.18501989411879727,-0.2192555143893875,0.6687983973826485
2 m,169.249998,0.2740417238497601,-0.2179258048754109,0.8644378038937884
2 m,169.499998,0.40299704021721006,-0.21659609536143432,0.9384841691931639
2 m,169.749998,0.53026965383504,-0.21526638584745772,0.7010821596907147
2 m,169.999998,0.5688928501360646,-0.21393667633348112,0.547643160431611
2 m,170.249998,0.48188670206710693,-0.21260696681950453,0.7750224794295748
2 m,170.499998,0.3090167143530751,-0.21127725730552704,0.8261942251785712
2 m,170.749998,0.14520209280377205,-0.20994754779155045,0.7112936964928391
2 m,170.999998,0.02006404720889776,-0.20861783827757385,0.44182779923077903
2 m,171.249998,-0.03595770565103251,-0.20728812876359726,0.20807613682046774
2 m,171.499998,-0.013963403418216558,-0.20595841924962066,0.27261366905031104
2 m,171.749998,0.05840744580944435,-0.20462870973564407,0.360532529869741
2 m,171.999998,0.16311890341348878,-0.20329900022166747,0.42031738016693576
2 m,172.249998,0.28127667449135174,-0.20196929070769087,0.47082236920544024
2 m,172.499998,0.37835065177999283,-0.20063958119371428,0.4006433058926184
2 m,172.749998,0.42812481756584386,-0.19930987167973768,0.2848127704273022
2 m,172.999998,0.4207274230781284,-0.1979801621657611,0.3178326328778659
2 m,173.249998,0.37874820486027705,-0.1966504526517845,0.40534449230330877
2 m,173.499998,0.3900608333516278,-0.1953207431378079,0.46144181603153994
2 m,173.749998,0.4953193321548337,-0.1939910336238313,0.8438752124980696
2 m,173.999998,0.6741830461972276,-0.19266132410985382,1.2075563472505182
2 m,174.249998,0.8985958605299,-0.19133161459587722,1.2925460276221883
2 m,174.499998,1.1052856531615562,-0.19000190508190062,1.057021284543108
2 m,174.749998,1.2433270033767663,-0.18867219556792403,0.6596059450717581
2 m,174.999998,1.2531002892721403,-0.18734248605394743,0.6010200283184467
2 m,175.249998,1.0976594803974216,-0.18601277653997084,0.8773461454533299
2 m,175.499998,0.8370511281220665,-0.18468306702599424,1.0456451695602982
2 m,175.749998,0.5564571619128218,-0.18335335751201765,1.1149901926177022
2 m,175.999998,0.30744801628120744,-0.18202364799804105,1.0144884224165345
2 m,176.249998,0.10916190890030286,-0.18069393848406445,0.7888298316068426
2 m,176.499998,-0.029163412731828764,-0.17936422897008786,0.4682237433598487
2 m,176.749998,-0.07632285796021687,-0.17803451945611126,0.26848560607664024
2 m,176.999998,-0.034813015806370196,-0.17670480994213467,0.38853872284565516
2 m,177.249998,0.06991035531761192,-0.17537510042815807,0.47949186825271095
2 m,177.499998,0.17930295189166046,-0.17404539091418147,0.43982947528261246
2 m,177.749998,0.2635294929523786,-0.172715681400204,0.3538266682746737
2 m,177.999998,0.34163261191170324,-0.1713859718862274,0.26040829484471817
2 m,178.249998,0.4145440473337825,-0.1700562623722508,0.1956713004057466
2 m,178.499998,0.4773179118462654,-0.1687265528582742,0.24860034703058537
2 m,178.749998,0.5378214809894901,-0.1673968433442976,0.2979582197886761
2 m,178.999998,0.5955201273605706,-0.166067133830321,0.30633633387708986
2 m,179.249998,0.6480563138301312,-0.16473742431634442,0.22494756096713728
2 m,179.499998,0.6745967493026841,-0.16340771480236782,0.12049322959117735
2 m,179.749998,0.663695560256305,-0.16207800528839122,0.15238591354311237
2 m,179.999998,0.6476640901820154,-0.16074829577441463,0.15108303466941164
2 m,180.249998,0.63926315421054,-0.15941858626043803,0.12945460206648154
2 m,180.499998,0.6386205107458496,-0.15808887674646144,0.12706415703830293
2 m,180.749998,0.6423208123829136,-0.15675916723248484,0.1289617252865379
2 m,180.999998,0.6479060224931299,-0.15542945771850825,0.12123391727693
2 m,181.249998,0.6425793154850776,-0.15409974820453076,0.14105593950800147
2 m,181.499998,0.620626305367403,-0.15277003869055417,0.1880399285797261
2 m,181.749998,0.5814513667295245,-0.15144032917657757,0.17794322181867714
2 m,181.999998,0.5427870713382239,-0.15011061966260097,0.12773570883415405
2 m,182.249998,0.5161904745282113,-0.14878091014862438,0.08393005844222987
2 m,182.499998,0.4893123817010663,-0.14745120063464778,0.08455036113915657
2 m,182.749998,0.4806381123205892,-0.1461214911206712,0.08894806085461458
2 m,182.999998,0.5294346117691475,-0.1447917816066946,0.2968522024778518
2 m,183.249998,0.6349003712796035,-0.143462072092718,0.5689813516743845
2 m,183.499998,0.7588539512630845,-0.1421323625787414,0.6899916996457747
2 m,183.749998,0.90418631387322,-0.1408026530647648,0.714640206417428
2 m,183.999998,1.0344131799374123,-0.1394729435507882,0.5812636351394268
2 m,184.249998,1.143877843152886,-0.1381432340368116,0.3311852213781883
2 m,184.499998,1.1999932288557371,-0.13681352452283502,0.10166745011915299
2 m,184.749998,1.243691775430726,-0.13548381500885842,0.2627887376950379
2 m,184.999998,1.3615268957794342,-0.13415410549488094,0.6594371965390571
2 m,185.249998,1.4723905512443318,-0.13282439598090434,0.6981626280076118
2 m,185.499998,1.4910106362659512,-0.13149468646692775,0.6749915383596815
2 m,185.749998,1.4367887001563409,-0.13016497695295115,0.8371741622455622
2 m,185.999998,1.3193080740468464,-0.12883526743897455,1.0494441170016444
2 m,186.249998,1.1367980297169398,-0.12750555792499796,1.1970963614113077
2 m,186.499998,0.880577667516091,-0.12617584841102136,1.1088235248779115
2 m,186.749998,0.6130428855462018,-0.12484613889704477,0.6711976388013808
2 m,186.999998,0.4309537419349381,-0.12351642938306817,0.5565576245065094
2 m,187.249998,0.2800987886956223,-0.12218671986909158,0.6644393742307414
2 m,187.499998,0.12731618353663432,-0.12085701035511498,0.6623564160848876
2 m,187.749998,-6.972826555884382e-05,-0.11952730084113838,0.46834806688077196
2 m,187.999998,-0.043434776822251386,-0.11819759132716179,0.3217673069661168
2 m,188.249998,0.00220733845628196,-0.11686788181318519,0.4886541572113448
2 m,188.499998,0.12405821179237364,-0.11553817229920771,0.7495323627613282
2 m,188.749998,0.2706016046557771,-0.11420846278523111,0.7679032351919175
2 m,188.999998,0.3800319203082738,-0.11287875327125452,0.5615292132532577
2 m,189.249998,0.4202396349362667,-0.11154904375727792,0.42191809927943585
2 m,189.499998,0.3793738122746282,-0.11021933424330133,0.5374066232614859
2 m,189.749998,0.29169552797329956,-0.10888962472932473,0.5863181759134518
2 m,189.999998,0.22663998523422002,-0.10755991521534813,0.4607164166464625
2 m,190.249998,0.22347219453764122,-0.10623020570137154,0.4528123962524227
2 m,190.499998,0.33553317942592553,-0.10490049618739494,0.7601654012029903
2 m,190.749998,0.5211321703427929,-0.10357078667341835,0.929385953868967
2 m,190.999998,0.7096236578866577,-0.10224107715944175,0.8647274440208929
2 m,191.249998,0.7877592229808874,-0.10091136764546516,0.6492123877419892
2 m,191.499998,0.7074978638004934,-0.09958165813148856,0.9540052867888429
2 m,191.749998,0.5373831467889243,-0.09825194861751196,1.207439523356697
2 m,191.999998,0.3347901506854525,-0.09692223910353448,1.2024605829045392
2 m,192.249998,0.14021411580341425,-0.09559252958955788,0.9121303768669505
2 m,192.499998,0.034824117922577,-0.09426282007558129,0.5687568303643626
2 m,192.749998,0.06677487290908957,-0.09293311056160469,0.6697342042346426
2 m,192.999998,0.28212252192695164,-0.0916034010476281,1.0165456101860189
2 m,193.249998,0.6034995167639625,-0.0902736915336515,1.2888414310416796
2 m,193.499998,0.893996783804484,-0.0889439820196749,1.3327022671910786
2 m,193.749998,1.1162773062755287,-0.08761427250569831,1.0743627426605773
2 m,193.999998,1.216575874399612,-0.08628456299172171,0.7662594933811508
2 m,194.249998,1.1868632974082303,-0.08495485347774512,0.857030280725247
2 m,194.499998,1.0634767301566743,-0.08362514396376852,1.0228906929192443
2 m,194.749998,0.9317927671135653,-0.08229543444979193,0.8549649681906326
2 m,194.999998,0.8271576775039806,-0.08096572493581533,0.5237172798495635
2 m,195.249998,0.8296017668383975,-0.07963601542183874,0.5114402034084681
2 m,195.499998,0.8578009102803987,-0.07830630590786125,0.5032271945142661
2 m,195.749998,0.8850330765336887,-0.07697659639388466,0.42814293703458706
2 m,195.999998,0.8469750389114914,-0.07564688687990806,0.5560145124449808
2 m,196.249998,0.7059169917229244,-0.07431717736593146,0.8380421714321938
2 m,196.499998,0.4776702509055841,-0.07298746785195487,0.9460125222117388
2 m,196.749998,0.2596280281826724,-0.07165775833797827,0.9115613307072622
2 m,196.999998,0.06290754812519062,-0.07032804882400168,0.6767417940312581
2 m,197.249998,-0.06855114650670302,-0.06899833931002508,0.5135932060163205
2 m,197.499998,-0.1714513821239967,-0.06766862979604849,0.28680266961122264
2 m,197.749998,-0.22432267892874602,-0.06633892028207189,0.06871401242811091
2 m,197.999998,-0.23245194000883007,-0.0650092107680953,0.0452458372386701
2 m,198.249998,-0.21220625049497333,-0.0636795012541187,0.1289798545461689
2 m,198.499998,-0.12558772849459832,-0.0623497917401421,0.48800710586855317
2 m,198.749998,0.03196934343788449,-0.061020082226165506,0.8269306987894794
2 m,198.999998,0.19689856709577747,-0.05969037271218891,0.8921210223601637
2 m,199.249998,0.3077829335931703,-0.05836066319821143,0.7385593694420104
2 m,199.499998,0.32125779580155633,-0.05703095368423483,0.7014619001950556
2 m,199.749998,0.24269419065158182,-0.055701244170258235,0.9251950265877685
2 m,199.999998,0.08551334300607039,-0.05437153465628164,1.0805295821366703
2 m,200.249998,-0.11831828407189526,-0.053041825142305044,0.9043198512489001
2 m,200.499998,-0.30163752605022687,-0.05171211562832845,0.5178216826118042
2 m,200.749998,-0.40997205000024106,-0.05038240611435185,0.22509578393976995
2 m,200.999998,-0.44389604308206465,-0.049052696600375256,0.0917314823036579
2 m,201.249998,-0.42475311661142356,-0.04772298708639866,0.13106155749635207
2 m,201.499998,-0.39743312740541015,-0.046393277572422065,0.16739529060358554
2 m,201.749998,-0.3751785607597853,-0.04506356805844547,0.18871792698677017
2 m,201.999998,-0.35661650729586114,-0.04373385854446887,0.18357420059510413
2 m,202.249998,-0.3353876322257108,-0.04240414903049228,0.12749735534401005
2 m,202.499998,-0.3118774850876349,-0.04107443951651568,0.0979390082063311
2 m,202.749998,-0.2640911735482092,-0.0397447300025382,0.2760188860556069
2 m,202.999998,-0.18823939638604248,-0.0384150204885616,0.4584123407690345
2 m,203.249998,-0.10789276390846236,-0.037085310974585006,0.49342835935206725
2 m,203.499998,-0.05907289474687971,-0.03575560146060841,0.4186687132858501
2 m,203.749998,-0.059914831956595194,-0.034425891946631815,0.42269697422837377
2 m,203.999998,-0.07352115654076385,-0.03309618243265522,0.4467181685206766
2 m,204.249998,-0.10149219946038279,-0.03176647291867862,0.42855530504754763
2 m,204.499998,-0.14999366941454717,-0.030436763404702027,0.32716031516183386
2 m,204.749998,-0.181902581633838,-0.02910705389072543,0.2488334079104522
2 m,204.999998,-0.18736750042497352,-0.027777344376748836,0.24720666946741676
2 m,205.249998,-0.19209045532948732,-0.02644763486277224,0.2611761476094729
2 m,205.499998,-0.18536742751867674,-0.025117925348795644,0.2585704670157645
2 m,205.749998,-0.18426152023022535,-0.02378821583481905,0.2588497743969949
2 m,205.999998,-0.1658980153850873,-0.022458506320842453,0.3042155935096205
2 m,206.249998,-0.13368916147991872,-0.021128796806865857,0.3123084401261141
2 m,206.499998,-0.13409289681131042,-0.019799087292888373,0.3185499575847288
2 m,206.749998,-0.15299668721157023,-0.018469377778911777,0.3696594095971064
2 m,206.999998,-0.18965445760859634,-0.01713966826493518,0.421040872266472
2 m,207.249998,-0.25297468878598206,-0.015809958750958586,0.35930660300448086
2 m,207.499998,-0.2925038977024039,-0.01448024923698199,0.23123494850579956
2 m,207.749998,-0.292243784375513,-0.013150539723005394,0.22774428531542873
2 m,207.999998,-0.24953523095940167,-0.011820830209028799,0.2871647742009667
2 m,208.249998,-0.16622800887086076,-0.010491120695052203,0.29272239506133435
2 m,208.499998,-0.08942432464282657,-0.009161411181075607,0.2940118928057093
2 m,208.749998,0.0027582781320587557,-0.007831701667099011,0.3655653823998927
2 m,208.999998,0.1435662654952914,-0.006501992153122416,0.5922551899364518
2 m,209.249998,0.3157501028430518,-0.00517228263914582,0.7799209154670785
2 m,209.499998,0.49871302213325386,-0.003842573125169224,0.8060383650020527
2 m,209.749998,0.6716626070604113,-0.0025128636111926284,0.7229952370075834
2 m,209.999998,0.7699254636024486,-0.0011831540972151444,0.5230026941932172
2 m,210.249998,0.7326540351708681,0.00014655541676145134,0.704456353028423
2 m,210.499998,0.5521359031264943,0.001476264930738047,1.1682703969656585
2 m,210.749998,0.31575522201628203,0.002805974444714643,1.2594302583965986
2 m,210.999998,0.11016380188585728,0.004135683958691239,1.0592809024793448
2 m,211.249998,-0.07400585009122462,0.005465393472667834,0.769125889063041
2 m,211.499998,-0.20565183187417624,0.00679510298664443,0.3962718666848146
2 m,211.749998,-0.2521840133004254,0.008124812500621026,0.28567623138712667
2 m,211.999998,-0.2288713473852404,0.009454522014597622,0.2470477679557057
2 m,212.249998,-0.1829692751073102,0.010784231528574217,0.2467695601193776
2 m,212.499998,-0.15313519564779998,0.012113941042550813,0.3208430063829603
2 m,212.749998,-0.14831216331262365,0.013443650556527409,0.32303642528469706
2 m,212.999998,-0.12514671143993095,0.014773360070504005,0.27381224748725275
2 m,213.249998,-0.1001829335742821,0.0161030695844806,0.2491905028728274
2 m,213.499998,-0.09255572983591165,0.017432779098457196,0.23865229381175132
2 m,213.749998,-0.10743388990317371,0.01876248861243468,0.23605615264171143
2 m,213.999998,-0.11591534658574698,0.020092198126411276,0.22247986868572553
2 m,214.249998,-0.046974023109184415,0.02142190764038787,0.45911904003089676
2 m,214.499998,0.09730448216368526,0.022751617154364467,0.6305790284575371
2 m,214.749998,0.25400503290211596,0.024081326668341063,0.7386464775234115
2 m,214.999998,0.3913788389602404,0.02541103618231766,0.730065989216001
2 m,215.249998,0.5029127486947838,0.026740745696294255,0.5197009209967649
2 m,215.499998,0.5222889329082179,0.02807045521027085,0.44532217193121243
2 m,215.749998,0.43323122727676466,0.029400164724247446,0.7050848641236159
2 m,215.999998,0.2887842503087832,0.030729874238224042,0.7652455916520033
2 m,216.249998,0.14881325071955143,0.03205958375220064,0.6528883728822259
2 m,216.499998,0.07687176512783456,0.033389293266177233,0.4444974469913339
2 m,216.749998,0.06884012263279882,0.03471900278015383,0.4092701030854772
2 m,216.999998,0.09760187978387158,0.03604871229413131,0.4319688422087984
2 m,217.249998,0.1495207538653629,0.03737842180810791,0.35747301587503927
2 m,217.499998,0.13716926735342128,0.038708131322084505,0.42403323498848705
2 m,217.749998,0.0038008467133652246,0.0400378408360611,0.8246511411778906
2 m,217.999998,-0.1922787862758515,0.041367550350037696,1.0598392344582028
2 m,218.249998,-0.3824940762296638,0.04269725986401429,0.900185668067781
2 m,218.499998,-0.5047943395230048,0.04402696937799089,0.6399399799176705
2 m,218.749998,-0.5638635594104624,0.045356678891967483,0.4772408533888767
2 m,218.999998,-0.5746321028301038,0.04668638840594408,0.43943543038565785
2 m,219.249998,-0.5201231799663875,0.048016097919920675,0.4237054667145812
2 m,219.499998,-0.40914274048242305,0.04934580743389727,0.34050103431680206
2 m,219.749998,-0.293307056376241,0.050675516947873867,0.40598228433267036
2 m,219.999998,-0.1862881270885799,0.05200522646185046,0.5920221080594787
2 m,220.249998,-0.046373306320521834,0.05333493597582706,0.7216373183554258
2 m,220.499998,0.08529096347691834,0.054664645489803654,0.6319603382259076
2 m,220.749998,0.16354401819487752,0.05599435500378025,0.41951939939605454
2 m,220.999998,0.2038632725023115,0.057324064517757733,0.28014558206733836
2 m,221.249998,0.17304602602853691,0.05865377403173433,0.3293251090571387
2 m,221.499998,0.11200505849555142,0.059983483545710925,0.3352823269220863
2 m,221.749998,0.0635089292882931,0.06131319305968752,0.25202486025965265
2 m,221.999998,0.04935846483019368,0.06264290257366412,0.19276903239085705
2 m,222.249998,0.08031606383598788,0.06397261208764071,0.23688089788377575
2 m,222.499998,0.10474893240233385,0.06530232160161731,0.19878533001591833
2 m,222.749998,0.08244159132769369,0.0666320311155939,0.2499032111991139
2 m,222.999998,0.056028985522129204,0.0679617406295705,0.3153429045324474
2 m,223.249998,0.013013022868495483,0.0692914501435471,0.35603453737805923
2 m,223.499998,-0.02412155457881049,0.07062115965752369,0.29756010565529123
2 m,223.749998,-0.03004667771514402,0.07195086917150029,0.2770275369233484
2 m,223.999998,0.003891699306141305,0.07328057868547688,0.35580057475492477
2 m,224.249998,0.053762406721824085,0.07461028819945437,0.3321903052061059
2 m,224.499998,0.09284022762590105,0.07593999771343096,0.23627781296790074
2 m,224.749998,0.12205920458421282,0.07726970722740756,0.17427708123166744
2 m,224.999998,0.1474825320915265,0.07859941674138415,0.1699962001765479
2 m,225.249998,0.14301168328253322,0.07992912625536075,0.16636866524047408
2 m,225.499998,0.11041778397457058,0.08125883576933735,0.19589324670786334
2 m,225.749998,0.0691924261180823,0.08258854528331394,0.26999383226856755
2 m,225.999998,0.04396270796079005,0.08391825479729054,0.3004207969886119
2 m,226.249998,0.03151809285561047,0.08524796431126713,0.29406574502500754
2 m,226.499998,0.045783940499708464,0.08657767382524373,0.3457605936161151
2 m,226.749998,0.07853155571321757,0.08790738333922032,0.41550450320322013
2 m,226.999998,0.13426900980994017,0.08923709285319692,0.408774112571784
2 m,227.249998,0.19135916382628793,0.09056680236717352,0.2932324704290232
2 m,227.499998,0.25630587586541775,0.09189651188115011,0.22261796044969057
2 m,227.749998,0.349726161659369,0.09322622139512671,0.4316277096887103
2 m,227.999998,0.45116937504653,0.09455593090910419,0.5987737799741913
2 m,228.249998,0.5515346332670052,0.09588564042308079,0.6765617913210226
2 m,228.499998,0.7070452991895149,0.09721534993705738,0.700566919445436
2 m,228.749998,0.853619779158735,0.09854505945103398,0.5446368951972785
2 m,228.999998,0.9145233468283172,0.09987476896501057,0.3329782900583018
2 m,229.249998,0.8547177914678796,0.10120447847898717,0.543574835504108
2 m,229.499998,0.743815372646929,0.10253418799296377,0.6491776767863346
2 m,229.749998,0.6943907613463081,0.10386389750694036,0.6084933134409098
2 m,229.999998,0.6880514522633021,0.10519360702091696,0.5948946934441185
2 m,230.249998,0.6939826242337119,0.10652331653489355,0.6107713649492736
2 m,230.499998,0.7370356777104048,0.10785302604887015,0.6317261074791812
2 m,230.749998,0.7529098731673223,0.10918273556284674,0.5957480993997589
2 m,230.999998,0.6855235484183195,0.11051244507682334,0.8407868948212248
2 m,231.249998,0.4660063274501667,0.11184215459079994,1.282168285689503
2 m,231.499998,0.13046722654110177,0.11317186410477742,1.4752007922594128
2 m,231.749998,-0.20048339182136043,0.11450157361875402,1.3512863045682482
2 m,231.999998,-0.44263161364870296,0.11583128313273061,0.9579629124090298
2 m,232.249998,-0.5597947970881689,0.11716099264670721,0.5522119013245484
2 m,232.499998,-0.5284113968160424,0.1184907021606838,0.6609066219661964
2 m,232.749998,-0.3872167978501624,0.1198204116746604,0.9459112223111944
2 m,232.999998,-0.1692503714320539,0.121150121188637,0.9899400877283312
2 m,233.249998,0.032657387990001396,0.12247983070261359,0.7557076533363966
2 m,233.499998,0.15898445098659142,0.12380954021659019,0.42720712767082664
2 m,233.749998,0.2061118247363929,0.12513924973056678,0.25863725992920616
2 m,233.999998,0.204291700020252,0.12646895924454338,0.2547173572688637
2 m,234.249998,0.1679750427918778,0.12779866875851997,0.2603478041947442
2 m,234.499998,0.1035723231393435,0.12912837827249657,0.22054906102372396
2 m,234.749998,0.017968675551482072,0.13045808778647316,0.2945838131696894
2 m,234.999998,-0.07032538669790434,0.13178779730044976,0.41352031805757167
2 m,235.249998,-0.16406615229059085,0.13311750681442724,0.4893796926443186
2 m,235.499998,-0.23551343855079487,0.13444721632840384,0.4168614082011909
2 m,235.749998,-0.24993731024922816,0.13577692584238044,0.37334992010647955
2 m,235.999998,-0.21983143824557771,0.13710663535635703,0.4583291731953074
2 m,236.249998,-0.164183067285121,0.13843634487033363,0.4837277398142301
2 m,236.499998,-0.07317955011134636,0.13976605438431022,0.42629877354996826
2 m,236.749998,0.027126630130231533,0.14109576389828682,0.3496718371725661
2 m,236.999998,0.10939939756987638,0.14242547341226341,0.24372961569066706
2 m,237.249998,0.14324169470567583,0.14375518292624,0.2148139223392186
2 m,237.499998,0.14956138070037994,0.1450848924402166,0.2129571874645123
2 m,237.749998,0.17052659773278744,0.1464146019541932,0.18465763856067993
2 m,237.999998,0.1981663154851887,0.1477443114681698,0.12372065068421549
2 m,238.249998,0.19349325701848308,0.1490740209821464,0.11190142063611543
2 m,238.499998,0.18343921265074314,0.150403730496123,0.08165861928486993
2 m,238.749998,0.21292254424347234,0.15173344001010047,0.20307143368156572
2 m,238.999998,0.27137406562835675,0.15306314952407707,0.2744960549171923
2 m,239.249998,0.31156106914718595,0.15439285903805366,0.24333607734498122
2 m,239.499998,0.3207036102439753,0.15572256855203026,0.22733427854096602
2 m,239.749998,0.31404210341520233,0.15705227806600686,0.24094904169881715
2 m,239.999998,0.31217033347392764,0.15838198757998345,0.2436220980042587
2 m,240.249998,0.30460420394222787,0.15971169709396005,0.23745966621868522
2 m,240.499998,0.29776444490107234,0.16104140660793664,0.2229798473784363
2 m,240.749998,0.3303980999890834,0.16237111612191324,0.3046108651904531
2 m,240.999998,0.3867735323637076,0.16370082563588984,0.2928808788164666
2 m,241.249998,0.42621358737842296,0.16503053514986643,0.20719883422484534
2 m,241.499998,0.44060369929496535,0.16636024466384303,0.1606740529020406
2 m,241.749998,0.4723788127069968,0.16768995417781962,0.21225555286473535
2 m,241.999998,0.5104140193559932,0.16901966369179622,0.2703808685196553
2 m,242.249998,0.5087472271316367,0.1703493732057728,0.2807203967752409
